hotel_id,city_id,name,rating,description,address,url,city,latitude,longitude
75,7,B&B HOTEL Amiens Sud,8.4,"Comfortable Accommodations: B&B HOTEL Amiens Sud in Amiens offers family rooms with air-conditioning, private bathrooms, work desks, and soundproofing. Each room includes a TV, wardrobe, and walk-in shower.

Essential Facilities: Guests enjoy free WiFi, a elevator, daily housekeeping service, electric vehicle charging station, and free on-site private parking. The hotel provides a continental buffet breakfast with warm dishes, juice, fresh pastries, cheese, and fruits.

Prime Location: Located 1.7 mi from Amiens Train Station, 2.9 mi from Zénith d'Amiens, and 2.2 mi from The Floating Gardens Park. Nearby attractions include the University of Picardie Jules Verne and Amiens Golf Club. Beauvais–Tillé Airport is 35 mi away.",,https://www.booking.com/hotel/fr/b-amp-b-amiens-sud.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8704669,2.3023817
76,7,Maison cosy avec 3 chambres et 3 salles de bains,8.9,"Comfortable Accommodations: Maison cozy avec 3 chambres et 3 salles de bains in Amiens offers three bedrooms and three bathrooms. The property features family rooms, ensuring a pleasant stay for all guests.

Modern Amenities: Guests enjoy free WiFi, streaming services, a washing machine, and a fully equipped kitchen with a refrigerator, microwave, oven, and stovetop. Additional amenities include a work desk, dining area, and private bathrooms.

Convenient Location: Located 41 mi from Beauvais–Tillé Airport, the holiday home is 1.1 mi from Amiens Train Station and 0.9 mi from Tribunal de Grande Instance. Nearby attractions include The Floating Gardens Park, a 14-minute walk away, and Zénith d'Amiens, 2.1 mi distant.

Guest Satisfaction: Highly rated by guests for its convenient location, friendly host, and the quietness of the area.",,https://www.booking.com/hotel/fr/maison-de-famille-toute-equipee-au-centre-ville.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.9022645,2.3036914
77,7,You Hotel Amiens - Handwritten Collection,8.9,"Comfortable Accommodations: You Hotel Amiens - Handwritten Collection in Amiens offers family rooms with air conditioning, private bathrooms, and soundproofing. Each room includes a work desk, TV, and wardrobe.

Exceptional Facilities: Guests can enjoy a fitness center, bar, and free WiFi. Additional amenities include a coffee machine, sofa bed, and shower.

Delicious Breakfast: A continental buffet breakfast is served with local specialties, fresh pastries, pancakes, cheese, fruits, and juice.

Prime Location: Located six minutes from Amiens Train Station and less than 0.6 miles from The Floating Gardens Park. Nearby attractions include Zénith d'Amiens and the University of Picardie Jules Verne. Beauvais–Tillé Airport is about 36 miles away.",,https://www.booking.com/hotel/fr/you-amiens-handwritten-collection.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.89109,2.313307
78,7,DOMITYS - La Plume de Samara,9.1,"Comfortable Accommodations: DOMITYS - La Plume de Samara in Amiens offers condo hotel-style accommodations with balconies, private bathrooms, and fully equipped kitchens. Each unit includes a dining area, TV, and soundproofing for a pleasant stay.

Exceptional Facilities: Guests can enjoy a sauna, sun terrace, indoor swimming pool, and fitness room. Additional amenities include a hot tub, concierge service, daily housekeeping, and free WiFi throughout the property.

Dining Experience: The traditional restaurant serves French cuisine for lunch, complemented by a bar. Breakfast is available à la carte with juice, fresh pastries, cheese, and fruits.

Prime Location: Located a four-minute walk from the University of Picardie Jules Verne and about 40 miles from Beauvais–Tillé Airport, the condo hotel is near attractions such as Zénith d'Amiens and Amiens Train Station.",,https://www.booking.com/hotel/fr/domitys-la-plume-de-samara.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8791407531349,2.26473945388273
79,7,Elegant 120m2-Face cathedrale-6 pers-free Parking,9.5,"Spacious and Modern: Elegant 120m2-Face cathedrale-6 pers-free Parking in Amiens offers a spacious, recently renovated apartment with two bedrooms and a living room. The property features family rooms, ensuring comfort for all guests.

Modern Amenities: Guests enjoy free WiFi, a bar, and streaming services. The apartment includes a fully equipped kitchen with a coffee machine, microwave, and dishwasher. Additional amenities include a washing machine, work desk, and soundproofing.

Prime Location: Located about 14 minutes from Amiens Train Station and around 0.9 miles from The Floating Gardens Park, the apartment provides easy access to local attractions. Nearby points include the Tribunal de Grande Instance of Amiens and Zénith d'Amiens.

Highly Rated by Guests: Guests appreciate the spaciousness, modern amenities, and free on-site private parking, making it a highly rated choice in Amiens.",,https://www.booking.com/hotel/fr/splendid-cathedral-amiens-duplex-hyper-centre.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8953253054515,2.29772850807481
80,7,l'esprit d'EMMA,9.8,"Modern Comforts: l'esprit d'EMMA in Amiens offers a recently renovated apartment with a sun terrace and free WiFi. The property includes a elevator, family rooms, and free on-site private parking.

Convenient Amenities: Guests can enjoy a fully equipped kitchen with a coffee machine, dining table, and outdoor furniture. Additional amenities include a washing machine, private bathroom, and a work desk.

Prime Location: Located 15 minutes from Amiens Train Station and 1312 feet from The Floating Gardens Park, the apartment provides easy access to local attractions. Beauvais–Tillé Airport is 43 mi away.",,https://www.booking.com/hotel/fr/esprit-d-emma.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8996927,2.3125332
81,1,Hôtel Vert,8.1,"Hotel Vert offers pastel-colored rooms with a private bathroom, TV and free Wi-Fi access. It is located 1.2 mi from the Mont Saint-Michel tidal island on the Normandy Coast.

Guests can enjoy regional cuisine at the Vert’s restaurant, La salicorne. The hotel’s bar, L’Equinoxe, opens onto a private terrace.

The Vert Hotel provides a 24-hour reception and private parking. There is also an on site supermarket and souvenir shop.",,https://www.booking.com/hotel/fr/vert.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.61470048629041,-1.5096169710159302
82,1,Le Relais Saint Michel,8.1,"Le Relais Saint Michel is an hotel facing the bay of Mont Saint-Michel. All guest rooms ( except Twin Room Saint-Michel with interior view) offer a private terrace and some have panoramic views of Mont Saint-Michel.

The soundproofed rooms are comfortable and spacious. They are fully equipped with modern comforts including a mini-bar and free Wi-Fi access. Each room has private bathrooms.

The hotel’s restaurant offers traditional cuisine. Guests can enjoy a drink or a meal on the terrace, which offers views of the Mont St Michel.

A free shuttle service that stops in front of the hotel will take you to the famous landmark Mont St Michel in just 10 minutes. Safety jackets are provided for guests wishing to take a walk at night. For guests arriving by car, secured parking is available with an extra cost.",,https://www.booking.com/hotel/fr/le-relais-saint-michel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.6175872716489,-1.51039615273476
83,1,Mercure Mont Saint Michel,8.4,"This Mercure is located in parkland just 1.2 mi from the abbey of Mont Saint Michel. It offers spacious rooms with attached bathroom, a restaurant and bar and plenty of free on-site parking.

The air-conditioned rooms at Mercure Mont Saint Michel are equipped with facilities for making hot drinks.  A flat-screen TV with satellite and cable channels is also provided.

The restaurant, Le Pré Salé, is famous in the area and serves delicious seafood and regional specialties. The bar, Le Normandy, offers a relaxed setting for a drink among friends.

Mercure Mont Saint Michel is 4 mi from Pontorson and 32 mi from Saint-Malo.",,https://www.booking.com/hotel/fr/mont-saint-michel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.61424652959294,-1.510545015335083
84,1,Le Saint Aubert,7.4,"Set amid lush greenery, just 1.2 mi from the Mont Saint-Michel, the hotel welcomes you in a warm and friendly atmosphere.

Hôtel Saint-Aubert features comfortable and very quiet rooms, surrounded by gardens full of flowers.

After a day spent exploring the Mont Saint-Michel, enjoy a delicious regional cuisine in the picturesque setting of a former farmhouse.

The helpful staff will be happy to provide you with information about the visits and the many attractions in the surrounding area.

The check-in is at the reception of Le Relais Saint Michel (last hotel before the bridge leading to the Mont Saint-Michel)",,https://www.booking.com/hotel/fr/hotel-saint-aubert.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.612937834706464,-1.5101051330566406
85,1,La Confiance,7.5,"Composed of 2 different buildings, Les Terrasses Poulard is a historical property in the heart of Mont Saint-Michel and offers views of the bay, the village and the street.

Accessed by stairs, each room has a modern décor. Some rooms include large windows with bay views. They are equipped with TV and a private bathroom.

Breakfast is served at the restaurant Les Terrasses de la Baie. Once arrived at the restaurant, please go to the first floor.
Alternatively, guests can enjoy a meal at the onsite La Confiance restaurant and offers meals, drinks and snacks.

Guests can enjoy a drink in the Les Terrasses Poulard’s bar. It offers a 24-hour front desk service and guests can leave their luggage at the reception.

Activities in the area include cycling, fishing and hiking and explore the island.

The check-in is at the reception of Le Relais Saint Michel (last hotel before the bridge leading to the Mont Saint-Michel)",,https://www.booking.com/hotel/fr/les-terrasses-poulard.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.63529991744177,-1.5103968232870102
86,1,Hotel De La Digue,7.5,"Comfortable Accommodations: Hotel De La Digue in Le Mont Saint Michel offers family rooms with private bathrooms, balconies, and river views. Each room includes a bath, shower, TV, and soundproofing.

Essential Facilities: Guests enjoy free WiFi, a 24-hour front desk, daily housekeeping, and an electric vehicle charging station. Additional amenities include bicycle parking, room service, and an outdoor seating area.

Dining Options: A continental and American breakfast is served with juice, fresh pastries, cheese, and fruits.

Local Attractions: Mont Saint Michel Abbey and Mont Saint-Michel are about 4 miles away. Other points of interest include the Scriptorial of Avranches and Champrepus Zoo, each around 25 miles from the hotel. Rennes–Saint-Jacques Airport is about 55 miles distant.",,https://www.booking.com/hotel/fr/de-la-digue.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.61688154944122,-1.510917842388153
87,1,Hotel Gabriel,8.2,"Hotel Gabriel is located 1 mi from Mont Saint-Michel. It offers free Wi-Fi access and rooms with attached bathroom just a 25-minute walk from the walls of the old city.

The hotel has no elevator and has rooms on the ground floor, 1st and 2nd floor for family rooms.  Each room has a TV, kettle and a private bathroom with shower and toilet.

A buffet breakfast is available every morning.

Hotel Gabriel is a 6-minute drive from the E401 motorway. Pontorson TGV Train Station has connections to Paris and is 4.5 mi away.

La Salicorne offers you authentic, vegetable, colorful, festive and eco responsible world cuisine. Le Pré Salé offers you Pré Salé lamb and semi gastronomic french cuisine.",,https://www.booking.com/hotel/fr/hotel-gabriel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.61538141368341,-1.510709971189499
88,1,La Mère Poulard,7.6,"Stay in a Historic Hotel at the Heart of Mont Saint-Michel.

Hôtel La Mère Poulard, located in the heart of Mont Saint-Michel, has preserved the authentic charm of traditional inns from the past. For over a century, this iconic establishment has welcomed pilgrims and travelers from around the world in a setting rich in history.

The hotel consists of three historic houses, each offering a unique atmosphere:

The Historic Inn, where the story of La Mère Poulard began.

La Maison Rouge, with its adjoining garden, providing a peaceful setting.

L’Ermitage, also known as Maison d’Annette, the final residence of the famous cook.

The rooms, with their classic style, offer breathtaking views of the bay, the Abbey, or the medieval town. They are equipped with a flat-screen TV, free Wi-Fi, and a private bathroom with a bathtub.

La Mère Poulard’s renowned restaurant invites you to savor its traditional recipes, including the famous omelet, prepared using Annette Poulard’s unique expertize since 1888.

Take advantage of your stay to explore Mont Saint-Michel and its picturesque streets, hike the surrounding trails, or discover the region by bike.

Avranches is a 23-minute drive away, and Saint-Malo is 45 minutes away.

The check-in is at the reception of Le Relais Saint Michel (last hotel before the bridge leading to the Mont Saint-Michel)",,https://www.booking.com/hotel/fr/la-mere-poulard.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.63505774290867,-1.5109439939260483
89,1,La Vieille Auberge,7.5,"La Vieille Auberge is located in the medieval village of Mont-Saint-Michel, a few steps from the famous abbey. It offers free Wi-Fi, a restaurant, a terrace and hotel reception in its main house.

The rooms are divided between two annexes located high up in the village and accessible by numerous steps. One offers standard rooms in the middle of the village, overlooking the street, while the other, at the top of the village, offers rooms with a view of the bay and a terrace. All rooms have flat-screen TVs and private bathrooms with bath or shower.

The hotel also features a bar and a restaurant serving traditional French cuisine.",,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.636063,-1.511457
90,1,Le Relais Du Roy,8.3,"Le Relais Du Roy is a 3-star hotel located next to the River Couesnon, just 0.9 mi from the Mont Saint-Michel and 164 feet from the free shuttle bus.

Featuring flat-screen TVs with satellite channels, a telephone and a welcome tray, each guest room at Le Relais Du Roy is decorated in a classic style. They also have a private bathroom with a bath or a shower, free toiletries and a hairdryer. Some of the rooms feature a balcony.

A buffet breakfast is served each morning at the hotel.

A grocery store can be found within a 3-minute walk from the hotel. The town of Pontorson is 4.3 mi away. Private parking is available with an extra cost.",,https://www.booking.com/hotel/fr/le-relais-du-roy.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.61626270451236,-1.510905772447586
91,1,Le Mouton Blanc,7.2,"At the foot of the abbey, the Mouton Blanc Hotel, welcomes you in its historic 14th century location. Le Mouton Blanc provides comfortable rooms with a simple yet cozy decoration.

The rooms are divided in 3 buildings: one of them offers views of the Mont Saint-Michel, and the other one features medieval-style rooms.

The Mouton Blanc restaurant offers local traditional cuisine, served in the dining room or the terrace. Breakfast is served daily.

Personalized services for visits, recreation and other activities are available upon request.

Please note that the reception of the hotel Le Mouton blanc is currently closed. Please note that arrival arrangements are made at the reception of the hotel Les Terrasses Poulard.

The check-in is at the reception of Le Relais Saint Michel (last hotel before the bridge leading to the Mont Saint-Michel)",,https://www.booking.com/hotel/fr/le-mouton-blanc-le-mont-saint-michel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.63573533870306,-1.5098536759614944
92,1,Hôtel la Croix Blanche,8.1,"Located in the heart of Mont Saint Michel medieval Village, Hôtel La Croix Blanche will be happy to accommodate you.

The rooms at Hôtel La Croix Blanche are located on the third and fourth floor without elevator and have a flat-screen, satellite TV and a mini-bar. Free Wi-Fi access is provided.

In addition to the visit of Mont-Saint-Michel and its abbey, guests can go to Saint-Malo, 31 mi from the hotel.",,https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.635734064271254,-1.5098610520362854
93,1,Auberge Saint Pierre,7.9,"The Auberge Saint Pierre is made up of small 14th century half-timbered houses located on the island of Mont-Saint-Michel. It combines the period charm of exposed beams with modern comforts, including a TV and free Wi-Fi.

Ideally located for visiting Mont-Saint-Michel, this hotel is on the main street which leads to the Mont-Saint-Michel abbey.

Two annexes of the hotel are located in the middle of the village and are accessible by numerous stairs.

The rooms at Auberge Saint Pierre and the annexes have a private bathroom with a bath or shower. Some rooms offer sea views.

The hotel serves a buffet breakfast daily. Traditional Norman cuisine and fish dishes are served in the authentic restaurant and you can choose to dine on site.",,https://www.booking.com/hotel/fr/auberge-saint-pierre.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.63568797869143,-1.5098825097084045
94,1,Appart Standing - La Coque d'Or - Mont-St-Michel,9.6,"Modern Comforts: Appart Standing - La Coque d'Or in Mont Saint Michel offers a recently renovated apartment with free WiFi, a kitchenette, and a living room. The property includes a private entrance and a dining area.

Convenient Facilities: Guests benefit from private check-in and check-out services, a shuttle, a coffee shop, family rooms, and luggage storage. Additional amenities include streaming services, a TV, and a walk-in shower.

Prime Location: Located a two-minute walk from Mont Saint Michel Abbey and just steps from Mont Saint-Michel, the apartment provides easy access to local attractions. Nearby points of interest include the Scriptorial of Avranches and Port of Houle. Rennes–Saint-Jacques Airport is about 58 miles away.",,https://www.booking.com/hotel/fr/la-coque-d-or.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.6354874,-1.5101555
95,1,"Chez Adèle, au pied de l'Abbaye",9.1,"Historic Setting: Chez Adèle, au pied de l'Abbaye in Le Mont Saint Michel offers a vacation home experience within a historic building. Guests enjoy sea views and a terrace, perfect for relaxation.

Comfortable Living: The property features two bedrooms and a bathroom, equipped with a kitchen, dining area, and a sofa. Additional amenities include a hairdryer, coffee machine, and complimentary toiletries.

Prime Location: Located just steps from Mont Saint Michel Abbey and a two-minute walk to Mont Saint-Michel, the vacation home is also close to attractions such as the Scriptorial of Avranches and Port of Houle.

Guest Favorites: Guests appreciate the terrace, scenic location, and convenient setting, making it a preferred choice for relaxation and exploration.",,https://www.booking.com/hotel/fr/chez-adele-le-mont-saint-michel.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9tb250IHNhaW50IG1pY2hlbCwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALO1JTUBsACAdICJDNjOTBjZDc1LTg4NmYtNGViZC05NzEzLTJkMGRmMjk0NzQ2NtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8fbf1c270d1100b0&srepoch=1787112016&from=searchresults,Mont Saint Michel,48.636165894011,-1.5104757792319998
